poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1730868957,1730869256,0.922,0.078,0.88,0.12,245,NO,YES
1730868957,1730869256,0.924,0.076,0.88,0.12,837,NO,YES
1730868957,1730869256,0.92,0.08,0.88,0.12,800,NO,YES
1730868957,1730869256,0.921,0.079,0.88,0.12,118,NO,YES
1730868965,1730869260,0.92,0.08,0.88,0.12,100,NO,YES
1730868965,1730869264,0.92,0.08,0.88,0.12,225,NO,YES
1730868965,1730869265,0.92,0.08,0.88,0.12,265,NO,YES
1730868965,1730869265,0.92,0.08,0.88,0.12,1735,NO,YES
1730868973,1730869270,0.925,0.075,0.88,0.12,221,NO,YES
1730868973,1730869270,0.925,0.075,0.88,0.12,57,NO,YES
1730868973,1730869273,0.925,0.075,0.88,0.12,262,NO,YES
1730868975,1730869273,0.92,0.08,0.88,0.12,1738,NO,YES
1730868987,1730869282,0.878,0.122,0.88,0.12,109,YES,NO
1730868987,1730869282,0.9,0.1,0.88,0.12,329,NO,YES
1730868987,1730869282,0.893,0.107,0.88,0.12,10,NO,YES
1730868987,1730869282,0.89,0.11,0.88,0.12,1552,NO,YES
1730868987,1730869282,0.89,0.11,0.88,0.12,73,NO,YES
1730868987,1730869287,0.89,0.11,0.88,0.12,81,NO,YES
1730868987,1730869287,0.897,0.103,0.88,0.12,41,NO,YES
1730868987,1730869287,0.92,0.08,0.88,0.12,916,NO,YES
1730868987,1730869287,0.92,0.08,0.88,0.12,108,NO,YES
1730869001,1730869288,0.916,0.084,0.89,0.11,1,NO,YES
1730869001,1730869293,0.916,0.084,0.88,0.12,46,NO,YES
1730869001,1730869293,0.916,0.084,0.88,0.12,10,NO,YES
1730869007,1730869293,0.89,0.11,0.88,0.12,121,NO,YES
1730869015,1730869293,0.915,0.085,0.88,0.12,270,NO,YES
1730869017,1730869293,0.915,0.085,0.88,0.12,400,NO,YES
1730869023,1730869293,0.895,0.105,0.88,0.12,333,NO,YES
1730869025,1730869293,0.915,0.085,0.88,0.12,820,NO,YES
1730869025,1730869295,0.915,0.085,0.88,0.12,861,NO,YES
1730869025,1730869295,0.915,0.085,0.88,0.12,31,NO,YES
1730869025,1730869305,0.915,0.085,0.89,0.11,113,NO,YES
1730869025,1730869307,0.915,0.085,0.88,0.12,139,NO,YES
1730869025,1730869307,0.915,0.085,0.87,0.13,36,NO,YES
1730869029,1730869307,0.915,0.085,0.87,0.13,95,NO,YES
1730869029,1730869307,0.915,0.085,0.88,0.12,30,NO,YES
1730869029,1730869312,0.915,0.085,0.87,0.13,10,NO,YES
1730869029,1730869312,0.915,0.085,0.87,0.13,20,NO,YES
1730869029,1730869312,0.915,0.085,0.87,0.13,507,NO,YES
1730869031,1730869312,0.915,0.085,0.87,0.13,4493,NO,YES
1730869031,1730869312,0.915,0.085,0.87,0.13,767,NO,YES
1730869031,1730869312,0.915,0.085,0.87,0.13,535,NO,YES
1730869031,1730869312,0.915,0.085,0.87,0.13,1000,NO,YES
1730869031,1730869312,0.915,0.085,0.86,0.14,38,NO,YES
1730869039,1730869312,0.915,0.085,0.86,0.14,233,NO,YES
1730869041,1730869312,0.916,0.084,0.86,0.14,163,NO,YES
1730869041,1730869312,0.916,0.084,0.86,0.14,270,NO,YES
1730869047,1730869312,0.945,0.055,0.86,0.14,3761,NO,YES
1730869047,1730869312,0.945,0.055,0.86,0.14,2920,NO,YES
1730869047,1730869312,0.945,0.055,0.86,0.14,40,NO,YES
1730869047,1730869316,0.945,0.055,0.86,0.14,21,NO,YES
1730869047,1730869317,0.945,0.055,0.88,0.12,68,NO,YES
1730869047,1730869322,0.945,0.055,0.86,0.14,384,NO,YES
1730869047,1730869324,0.945,0.055,0.88,0.12,78,NO,YES
1730869047,1730869329,0.945,0.055,0.88,0.12,22,NO,YES
1730869047,1730869339,0.945,0.055,0.86,0.14,2,NO,YES
1730869047,1730869342,0.945,0.055,0.88,0.12,15,NO,YES
1730869047,1730869344,0.945,0.055,0.86,0.14,136,NO,YES
1730869051,1730869348,0.915,0.085,0.88,0.12,39,NO,YES
1730869051,1730869348,0.915,0.085,0.88,0.12,17,NO,YES
1730869051,1730869349,0.915,0.085,0.86,0.14,295,NO,YES
1730869051,1730869351,0.915,0.085,0.86,0.14,110,NO,YES
1730869051,1730869351,0.916,0.084,0.86,0.14,890,NO,YES
1730869063,1730869353,0.941,0.059,0.86,0.14,55,NO,YES
1730869063,1730869358,0.941,0.059,0.86,0.14,24,NO,YES
1730869063,1730869358,0.941,0.059,0.86,0.14,81,NO,YES
1730869067,1730869358,0.943,0.057,0.86,0.14,82,NO,YES
1730869067,1730869358,0.943,0.057,0.86,0.14,313,NO,YES
1730869067,1730869358,0.943,0.057,0.86,0.14,500,NO,YES
1730869067,1730869363,0.943,0.057,0.86,0.14,40,NO,YES
1730869067,1730869364,0.943,0.057,0.86,0.14,178,NO,YES
1730869075,1730869374,0.92,0.08,0.86,0.14,50,NO,YES
1730869077,1730869374,0.92,0.08,0.86,0.14,21,NO,YES
1730869077,1730869375,0.92,0.08,0.86,0.14,398,NO,YES
1730869077,1730869375,0.92,0.08,0.85,0.15,30,NO,YES
1730869077,1730869375,0.92,0.08,0.84,0.16,500,NO,YES
1730869077,1730869375,0.92,0.08,0.85,0.15,1,NO,YES
1730869077,1730869375,0.921,0.079,0.85,0.15,3,NO,YES
1730869077,1730869375,0.92,0.08,0.85,0.15,54,NO,YES
1730869077,1730869375,0.92,0.08,0.85,0.15,12,NO,YES
1730869081,1730869375,0.92,0.08,0.85,0.15,50,NO,YES
1730869081,1730869375,0.921,0.079,0.85,0.15,62,NO,YES
1730869081,1730869375,0.921,0.079,0.85,0.15,321,NO,YES
1730869087,1730869375,0.915,0.085,0.85,0.15,3521,NO,YES
1730869087,1730869375,0.915,0.085,0.86,0.14,500,NO,YES
1730869087,1730869375,0.915,0.085,0.83,0.17,2351,NO,YES
1730869087,1730869375,0.916,0.084,0.83,0.17,1549,NO,YES
1730869087,1730869375,0.916,0.084,0.83,0.17,500,NO,YES
1730869087,1730869375,0.916,0.084,0.82,0.18,162,NO,YES
1730869087,1730869375,0.917,0.083,0.82,0.18,233,NO,YES
1730869087,1730869375,0.917,0.083,0.82,0.18,2999,NO,YES
1730869091,1730869375,0.92,0.08,0.82,0.18,245,NO,YES
1730869097,1730869375,0.939,0.061,0.82,0.18,2000,NO,YES
1730869097,1730869375,0.94,0.06,0.82,0.18,331,NO,YES
1730869097,1730869375,0.94,0.06,0.86,0.14,40,NO,YES
1730869097,1730869375,0.94,0.06,0.85,0.15,500,NO,YES
1730869097,1730869375,0.94,0.06,0.86,0.14,908,NO,YES
1730869097,1730869375,0.92,0.08,0.86,0.14,75,NO,YES
1730869097,1730869375,0.92,0.08,0.86,0.14,1500,NO,YES
1730869101,1730869375,0.92,0.08,0.86,0.14,526,NO,YES
1730869105,1730869375,0.918,0.082,0.86,0.14,12,NO,YES
1730869111,1730869375,0.918,0.082,0.86,0.14,383,NO,YES
1730869111,1730869375,0.917,0.083,0.86,0.14,224,NO,YES
1730869111,1730869375,0.918,0.082,0.86,0.14,1319,NO,YES
1730869111,1730869375,0.939,0.061,0.86,0.14,500,NO,YES
1730869111,1730869375,0.93,0.07,0.86,0.14,1000,NO,YES
1730869111,1730869375,0.94,0.06,0.86,0.14,511,NO,YES
1730869111,1730869375,0.943,0.057,0.86,0.14,3065,NO,YES
1730869111,1730869375,0.935,0.065,0.86,0.14,244,NO,YES
1730869121,1730869375,0.921,0.079,0.86,0.14,54,NO,YES
1730869123,1730869375,0.92,0.08,0.86,0.14,1000,NO,YES
1730869125,1730869375,0.917,0.083,0.86,0.14,40,NO,YES
1730869125,1730869375,0.919,0.081,0.86,0.14,150,NO,YES
1730869131,1730869375,0.922,0.078,0.86,0.14,66,NO,YES
1730869137,1730869375,0.921,0.079,0.86,0.14,100,NO,YES
1730869151,1730869375,0.921,0.079,0.86,0.14,632,NO,YES
1730869153,1730869375,0.922,0.078,0.86,0.14,247,NO,YES
1730869157,1730869375,0.923,0.077,0.86,0.14,400,NO,YES
1730869163,1730869375,0.921,0.079,0.86,0.14,418,NO,YES
1730869163,1730869375,0.921,0.079,0.86,0.14,1267,NO,YES
1730869163,1730869375,0.921,0.079,0.86,0.14,732,NO,YES
1730869167,1730869375,0.921,0.079,0.86,0.14,1000,NO,YES
1730869169,1730869375,0.921,0.079,0.86,0.14,411,NO,YES
1730869175,1730869375,0.923,0.077,0.86,0.14,932,NO,YES
1730869175,1730869375,0.921,0.079,0.86,0.14,100,NO,YES
1730869183,1730869375,0.933,0.067,0.86,0.14,241,NO,YES
1730869183,1730869375,0.931,0.069,0.86,0.14,37,NO,YES
1730869183,1730869375,0.932,0.068,0.86,0.14,150,NO,YES
1730869183,1730869375,0.931,0.069,0.86,0.14,16,NO,YES
1730869189,1730869375,0.921,0.079,0.86,0.14,16,NO,YES
1730869195,1730869375,0.921,0.079,0.86,0.14,473,NO,YES
1730869195,1730869375,0.921,0.079,0.86,0.14,126,NO,YES
1730869199,1730869375,0.923,0.077,0.86,0.14,33,NO,YES
1730869207,1730869375,0.923,0.077,0.86,0.14,66,NO,YES
1730869207,1730869375,0.923,0.077,0.86,0.14,328,NO,YES
1730869219,1730869375,0.921,0.079,0.86,0.14,698,NO,YES
1730869219,1730869375,0.921,0.079,0.86,0.14,102,NO,YES
1730869219,1730869375,0.92,0.08,0.86,0.14,898,NO,YES
1730869219,1730869375,0.92,0.08,0.83,0.17,812,NO,YES
1730869223,1730869375,0.922,0.078,0.83,0.17,288,NO,YES
1730869223,1730869376,0.922,0.078,0.82,0.18,1112,NO,YES
1730869223,1730869376,0.922,0.078,0.82,0.18,599,NO,YES
1730869223,1730869376,0.922,0.078,0.82,0.18,473,NO,YES
1730869223,1730869376,0.922,0.078,0.86,0.14,1526,NO,YES
1730869223,1730869376,0.922,0.078,0.86,0.14,174,NO,YES
1730869223,1730869379,0.922,0.078,0.85,0.15,100,NO,YES
1730869223,1730869379,0.922,0.078,0.82,0.18,302,NO,YES
1730869223,1730869380,0.922,0.078,0.88,0.12,4,NO,YES
1730869223,1730869380,0.922,0.078,0.88,0.12,1,NO,YES
1730869223,1730869384,0.922,0.078,0.88,0.12,11,NO,YES
1730869223,1730869386,0.922,0.078,0.87,0.13,1,NO,YES
1730869223,1730869388,0.922,0.078,0.87,0.13,13,NO,YES
1730869223,1730869394,0.922,0.078,0.88,0.12,3,NO,YES
1730869223,1730869396,0.922,0.078,0.9,0.1,200,NO,YES
1730869223,1730869396,0.922,0.078,0.89,0.11,1190,NO,YES
1730869225,1730869396,0.922,0.078,0.89,0.11,1950,NO,YES
1730869229,1730869396,0.922,0.078,0.89,0.11,2323,NO,YES
1730869237,1730869396,0.923,0.077,0.89,0.11,200,NO,YES
1730869237,1730869396,0.923,0.077,0.89,0.11,17,NO,YES
1730869253,1730869396,0.922,0.078,0.89,0.11,1793,NO,YES
1730869253,1730869396,0.922,0.078,0.89,0.11,102,NO,YES
1730869253,1730869396,0.922,0.078,0.89,0.11,497,NO,YES
1730869259,1730869396,0.922,0.078,0.89,0.11,104,NO,YES
1730869265,1730869396,0.921,0.079,0.89,0.11,120,NO,YES
1730869275,1730869396,0.921,0.079,0.89,0.11,200,NO,YES
1730869277,1730869396,0.921,0.079,0.89,0.11,253,NO,YES
1730869277,1730869396,0.922,0.078,0.89,0.11,542,NO,YES
1730869279,1730869396,0.921,0.079,0.89,0.11,709,NO,YES
1730869279,1730869396,0.921,0.079,0.9,0.1,15,NO,YES
1730869279,1730869396,0.921,0.079,0.9,0.1,34,NO,YES
1730869281,1730869396,0.922,0.078,0.9,0.1,466,NO,YES
1730869281,1730869396,0.922,0.078,0.9,0.1,1534,NO,YES
1730869281,1730869396,0.94,0.06,0.9,0.1,6,NO,YES
1730869281,1730869396,0.937,0.063,0.9,0.1,1110,NO,YES
1730869281,1730869396,0.937,0.063,0.89,0.11,2154,NO,YES
1730869281,1730869396,0.933,0.067,0.89,0.11,997,NO,YES
1730869281,1730869396,0.931,0.069,0.89,0.11,50,NO,YES
1730869281,1730869396,0.941,0.059,0.89,0.11,1969,NO,YES
1730869281,1730869396,0.941,0.059,0.89,0.11,10000,NO,YES
1730869281,1730869396,0.941,0.059,0.88,0.12,799,NO,YES
1730869281,1730869396,0.941,0.059,0.89,0.11,117,NO,YES
1730869281,1730869396,0.941,0.059,0.9,0.1,3535,NO,YES
1730869281,1730869396,0.941,0.059,0.9,0.1,500,NO,YES
1730869281,1730869396,0.941,0.059,0.89,0.11,1,NO,YES
1730869281,1730869396,0.941,0.059,0.9,0.1,500,NO,YES
1730869281,1730869396,0.941,0.059,0.9,0.1,1152,NO,YES
1730869281,1730869396,0.941,0.059,0.89,0.11,26,NO,YES
1730869281,1730869396,0.922,0.078,0.89,0.11,1353,NO,YES
1730869281,1730869396,0.932,0.068,0.89,0.11,2291,NO,YES
1730869281,1730869396,0.939,0.061,0.89,0.11,500,NO,YES
1730869281,1730869396,0.931,0.069,0.89,0.11,2000,NO,YES
1730869281,1730869396,0.938,0.062,0.89,0.11,1319,NO,YES
1730869281,1730869396,0.937,0.063,0.89,0.11,249,NO,YES
1730869287,1730869396,0.921,0.079,0.89,0.11,417,NO,YES
1730869287,1730869396,0.922,0.078,0.89,0.11,183,NO,YES
1730869301,1730869396,0.922,0.078,0.89,0.11,418,NO,YES
1730869305,1730869396,0.922,0.078,0.89,0.11,70,NO,YES
1730869307,1730869396,0.923,0.077,0.89,0.11,1174,NO,YES
1730869307,1730869396,0.923,0.077,0.9,0.1,50,NO,YES
1730869307,1730869396,0.923,0.077,0.9,0.1,500,NO,YES
1730869307,1730869396,0.923,0.077,0.9,0.1,899,NO,YES
1730869307,1730869396,0.923,0.077,0.9,0.1,500,NO,YES
1730869307,1730869396,0.923,0.077,0.91,0.09,284,NO,YES
1730869307,1730869396,0.923,0.077,0.88,0.12,40,NO,YES
1730869307,1730869397,0.923,0.077,0.91,0.09,291,NO,YES
1730869307,1730869408,0.923,0.077,0.87,0.13,62,NO,YES
1730869307,1730869408,0.923,0.077,0.87,0.13,4,NO,YES
1730869307,1730869408,0.923,0.077,0.86,0.14,384,NO,YES
1730869307,1730869408,0.923,0.077,0.86,0.14,50,NO,YES
1730869307,1730869408,0.923,0.077,0.87,0.13,500,NO,YES
1730869307,1730869409,0.923,0.077,0.87,0.13,19,NO,YES
1730869307,1730869411,0.923,0.077,0.88,0.12,114,NO,YES
1730869307,1730869411,0.923,0.077,0.9,0.1,27,NO,YES
1730869307,1730869415,0.923,0.077,0.88,0.12,102,NO,YES
1730869307,1730869415,0.923,0.077,0.88,0.12,84,NO,YES
1730869307,1730869415,0.923,0.077,0.88,0.12,1841,NO,YES
1730869307,1730869416,0.923,0.077,0.88,0.12,58,NO,YES
1730869307,1730869417,0.923,0.077,0.89,0.11,3,NO,YES
1730869307,1730869418,0.923,0.077,0.88,0.12,3,NO,YES
1730869307,1730869418,0.923,0.077,0.89,0.11,997,NO,YES
1730869307,1730869418,0.923,0.077,0.9,0.1,3,NO,YES
1730869307,1730869429,0.923,0.077,0.88,0.12,76,NO,YES
1730869307,1730869431,0.923,0.077,0.88,0.12,3000,NO,YES
1730869307,1730869435,0.923,0.077,0.88,0.12,19,NO,YES
1730869307,1730869439,0.923,0.077,0.88,0.12,3000,NO,YES
1730869307,1730869440,0.923,0.077,0.89,0.11,111,NO,YES
1730869307,1730869442,0.923,0.077,0.88,0.12,141,NO,YES
1730869307,1730869444,0.923,0.077,0.89,0.11,10,NO,YES
1730869307,1730869448,0.923,0.077,0.88,0.12,235,NO,YES
1730869307,1730869448,0.923,0.077,0.88,0.12,365,NO,YES
1730869307,1730869450,0.923,0.077,0.88,0.12,10,NO,YES
1730869307,1730869450,0.923,0.077,0.88,0.12,1200,NO,YES
1730869307,1730869450,0.923,0.077,0.88,0.12,1790,NO,YES
1730869307,1730869459,0.923,0.077,0.88,0.12,652,NO,YES
1730869309,1730869459,0.922,0.078,0.88,0.12,600,NO,YES
1730869313,1730869459,0.921,0.079,0.88,0.12,1748,NO,YES
1730869313,1730869459,0.921,0.079,0.88,0.12,192,NO,YES
1730869313,1730869462,0.921,0.079,0.88,0.12,50,NO,YES
1730869313,1730869462,0.921,0.079,0.88,0.12,70,NO,YES
1730869313,1730869462,0.921,0.079,0.88,0.12,1,NO,YES
1730869313,1730869462,0.921,0.079,0.88,0.12,49,NO,YES
1730869313,1730869471,0.921,0.079,0.88,0.12,1,NO,YES
1730869313,1730869471,0.921,0.079,0.89,0.11,7,NO,YES
1730869313,1730869471,0.921,0.079,0.89,0.11,39,NO,YES
1730869313,1730869471,0.921,0.079,0.89,0.11,166,NO,YES
1730869313,1730869472,0.921,0.079,0.89,0.11,58,NO,YES
1730869313,1730869472,0.921,0.079,0.89,0.11,7,NO,YES
1730869313,1730869472,0.921,0.079,0.89,0.11,293,NO,YES
1730869313,1730869475,0.921,0.079,0.87,0.13,50,NO,YES
1730869313,1730869475,0.921,0.079,0.87,0.13,135,NO,YES
1730869313,1730869479,0.921,0.079,0.9,0.1,438,NO,YES
1730869313,1730869479,0.921,0.079,0.89,0.11,366,NO,YES
1730869313,1730869479,0.921,0.079,0.89,0.11,314,NO,YES
1730869313,1730869487,0.921,0.079,0.87,0.13,51,NO,YES
1730869313,1730869490,0.921,0.079,0.89,0.11,56,NO,YES
1730869313,1730869493,0.921,0.079,0.88,0.12,443,NO,YES
1730869313,1730869493,0.921,0.079,0.88,0.12,326,NO,YES
1730869313,1730869494,0.921,0.079,0.89,0.11,14,NO,YES
1730869313,1730869494,0.921,0.079,0.9,0.1,263,NO,YES
1730869313,1730869496,0.921,0.079,0.88,0.12,174,NO,YES
1730869313,1730869496,0.921,0.079,0.87,0.13,76,NO,YES
1730869313,1730869497,0.921,0.079,0.87,0.13,272,NO,YES
1730869313,1730869501,0.921,0.079,0.87,0.13,230,NO,YES
1730869313,1730869517,0.921,0.079,0.89,0.11,11,NO,YES
1730869313,1730869521,0.921,0.079,0.87,0.13,101,NO,YES
1730869313,1730869522,0.921,0.079,0.87,0.13,208,NO,YES
1730869313,1730869537,0.921,0.079,0.87,0.13,342,NO,YES
1730869313,1730869541,0.921,0.079,0.89,0.11,112,NO,YES
1730869313,1730869551,0.921,0.079,0.89,0.11,280,NO,YES
1730869313,1730869552,0.921,0.079,0.88,0.12,1000,NO,YES
1730869313,1730869552,0.921,0.079,0.87,0.13,708,NO,YES
1730869313,1730869554,0.921,0.079,0.87,0.13,91,NO,YES
1730869313,1730869554,0.921,0.079,0.89,0.11,163,NO,YES
1730869313,1730869554,0.921,0.079,0.89,0.11,20,NO,YES
1730869313,1730869554,0.921,0.079,0.89,0.11,97,NO,YES
1730869313,1730869560,0.921,0.079,0.89,0.11,837,NO,YES
1730869313,1730869565,0.921,0.079,0.87,0.13,106,NO,YES
1730869313,1730869565,0.921,0.079,0.89,0.11,280,NO,YES
1730869313,1730869569,0.921,0.079,0.9,0.1,1111,NO,YES
1730869313,1730869573,0.921,0.079,0.87,0.13,19,NO,YES
1730869313,1730869578,0.921,0.079,0.88,0.12,94,NO,YES
1730869313,1730869578,0.921,0.079,0.88,0.12,166,NO,YES
1730869313,1730869578,0.922,0.078,0.88,0.12,84,NO,YES
1730869313,1730869584,0.922,0.078,0.89,0.11,250,NO,YES
1730869313,1730869584,0.922,0.078,0.9,0.1,250,NO,YES
1730869313,1730869591,0.922,0.078,0.88,0.12,416,NO,YES
1730869313,1730869592,0.922,0.078,0.9,0.1,146,NO,YES
1730869313,1730869597,0.922,0.078,0.88,0.12,51,NO,YES
1730869313,1730869603,0.922,0.078,0.87,0.13,561,NO,YES
1730869313,1730869603,0.922,0.078,0.88,0.12,1000,NO,YES
1730869313,1730869603,0.922,0.078,0.88,0.12,152,NO,YES
1730869313,1730869603,0.922,0.078,0.88,0.12,100,NO,YES
1730869315,1730869603,0.921,0.079,0.88,0.12,187,NO,YES
1730869315,1730869607,0.921,0.079,0.87,0.13,47,NO,YES
1730869315,1730869607,0.921,0.079,0.87,0.13,100,NO,YES
1730869315,1730869609,0.921,0.079,0.9,0.1,690,NO,YES
1730869315,1730869610,0.921,0.079,0.87,0.13,1000,NO,YES
1730869315,1730869612,0.921,0.079,0.9,0.1,342,NO,YES
1730869315,1730869613,0.921,0.079,0.88,0.12,100,NO,YES
1730869319,1730869616,0.922,0.078,0.88,0.12,222,NO,YES
1730869325,1730869620,0.921,0.079,0.88,0.12,118,NO,YES
1730869327,1730869620,0.921,0.079,0.88,0.12,60,NO,YES
1730869327,1730869620,0.921,0.079,0.88,0.12,217,NO,YES
1730869327,1730869620,0.921,0.079,0.88,0.12,253,NO,YES
1730869329,1730869620,0.921,0.079,0.88,0.12,152,NO,YES
1730869329,1730869627,0.921,0.079,0.88,0.12,370,NO,YES
1730869329,1730869628,0.921,0.079,0.9,0.1,100,NO,YES
1730869329,1730869628,0.921,0.079,0.9,0.1,278,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,64,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,2459,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,730,NO,YES
1730869331,1730869628,0.924,0.076,0.89,0.11,50,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,1,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,120,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,1556,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,119,NO,YES
1730869331,1730869628,0.924,0.076,0.9,0.1,95,NO,YES
1730869333,1730869628,0.924,0.076,0.9,0.1,315,NO,YES
1730869335,1730869628,0.924,0.076,0.9,0.1,113,NO,YES
1730869335,1730869628,0.924,0.076,0.9,0.1,150,NO,YES
1730869337,1730869628,0.924,0.076,0.9,0.1,4850,NO,YES
1730869337,1730869630,0.924,0.076,0.88,0.12,8,NO,YES
1730869337,1730869630,0.924,0.076,0.88,0.12,892,NO,YES
1730869337,1730869631,0.924,0.076,0.88,0.12,79,NO,YES
1730869337,1730869632,0.924,0.076,0.88,0.12,20,NO,YES
1730869337,1730869635,0.924,0.076,0.89,0.11,25,NO,YES
1730869337,1730869637,0.924,0.076,0.88,0.12,18,NO,YES
1730869341,1730869640,0.939,0.061,0.88,0.12,241,NO,YES
1730869343,1730869640,0.939,0.061,0.88,0.12,342,NO,YES
1730869343,1730869640,0.921,0.079,0.88,0.12,317,NO,YES
1730869343,1730869641,0.921,0.079,0.89,0.11,13,NO,YES
1730869343,1730869643,0.921,0.079,0.88,0.12,33,NO,YES
1730869343,1730869643,0.921,0.079,0.88,0.12,91,NO,YES
1730869345,1730869645,0.925,0.075,0.89,0.11,112,NO,YES
1730869359,1730869651,0.922,0.078,0.88,0.12,158,NO,YES
1730869363,1730869651,0.939,0.061,0.88,0.12,500,NO,YES
1730869363,1730869651,0.935,0.065,0.88,0.12,242,NO,YES
1730869363,1730869657,0.935,0.065,0.88,0.12,20,NO,YES
1730869363,1730869657,0.935,0.065,0.88,0.12,11,NO,YES
1730869363,1730869661,0.935,0.065,0.88,0.12,20,NO,YES
1730869363,1730869661,0.935,0.065,0.88,0.12,36,NO,YES
1730869363,1730869661,0.935,0.065,0.87,0.13,844,NO,YES
1730869363,1730869662,0.935,0.065,0.87,0.13,208,NO,YES
1730869365,1730869665,0.923,0.077,0.9,0.1,222,NO,YES
1730869365,1730869665,0.923,0.077,0.89,0.11,300,NO,YES
1730869365,1730869665,0.923,0.077,0.89,0.11,37,NO,YES
1730869375,1730869670,0.923,0.077,0.87,0.13,900,NO,YES
1730869381,1730869677,0.922,0.078,0.9,0.1,279,NO,YES
1730869383,1730869677,0.922,0.078,0.9,0.1,64,NO,YES
1730869387,1730869677,0.922,0.078,0.9,0.1,215,NO,YES
1730869387,1730869677,0.93,0.07,0.9,0.1,331,NO,YES
1730869389,1730869677,0.922,0.078,0.9,0.1,1455,NO,YES
1730869389,1730869677,0.922,0.078,0.89,0.11,1000,NO,YES
1730869389,1730869677,0.922,0.078,0.87,0.13,64,NO,YES
1730869389,1730869679,0.922,0.078,0.87,0.13,199,NO,YES
1730869389,1730869685,0.922,0.078,0.87,0.13,34,NO,YES
1730869389,1730869688,0.922,0.078,0.89,0.11,23,NO,YES
1730869401,1730869694,0.925,0.075,0.89,0.11,469,NO,YES
1730869401,1730869694,0.925,0.075,0.89,0.11,477,NO,YES
1730869401,1730869695,0.925,0.075,0.87,0.13,40,NO,YES
1730869401,1730869695,0.925,0.075,0.88,0.12,200,NO,YES
1730869401,1730869698,0.925,0.075,0.87,0.13,31,NO,YES
1730869437,1730869704,0.926,0.074,0.88,0.12,25,NO,YES
1730869447,1730869704,0.93,0.07,0.88,0.12,401,NO,YES
1730869447,1730869707,0.93,0.07,0.88,0.12,178,NO,YES
1730869447,1730869708,0.93,0.07,0.88,0.12,421,NO,YES
1730869447,1730869708,0.93,0.07,0.88,0.12,18,NO,YES
1730869447,1730869708,0.93,0.07,0.88,0.12,441,NO,YES
1730869451,1730869708,0.916,0.084,0.88,0.12,593,NO,YES
1730869457,1730869708,0.935,0.065,0.88,0.12,500,NO,YES
1730869457,1730869708,0.935,0.065,0.88,0.12,600,NO,YES
1730869459,1730869708,0.917,0.083,0.88,0.12,41,NO,YES
1730869465,1730869708,0.93,0.07,0.88,0.12,297,NO,YES
1730869467,1730869708,0.93,0.07,0.88,0.12,89,NO,YES
1730869467,1730869712,0.93,0.07,0.88,0.12,18,NO,YES
1730869471,1730869712,0.918,0.082,0.88,0.12,130,NO,YES
1730869485,1730869712,0.93,0.07,0.88,0.12,175,NO,YES
1730869485,1730869712,0.93,0.07,0.88,0.12,253,NO,YES
1730869485,1730869712,0.93,0.07,0.88,0.12,227,NO,YES
1730869485,1730869715,0.93,0.07,0.87,0.13,120,NO,YES
1730869485,1730869715,0.937,0.063,0.87,0.13,1787,NO,YES
1730869485,1730869715,0.937,0.063,0.88,0.12,213,NO,YES
1730869485,1730869715,0.917,0.083,0.88,0.12,7,NO,YES
1730869489,1730869715,0.938,0.062,0.88,0.12,224,NO,YES
1730869489,1730869715,0.938,0.062,0.88,0.12,56,NO,YES
1730869489,1730869715,0.938,0.062,0.88,0.12,221,NO,YES
1730869489,1730869715,0.938,0.062,0.88,0.12,372,NO,YES
1730869489,1730869716,0.938,0.062,0.89,0.11,4,NO,YES
1730869489,1730869720,0.938,0.062,0.88,0.12,41,NO,YES
1730869489,1730869721,0.938,0.062,0.89,0.11,22,NO,YES
1730869489,1730869724,0.938,0.062,0.88,0.12,88,NO,YES
1730869489,1730869724,0.938,0.062,0.87,0.13,1697,NO,YES
1730869489,1730869724,0.937,0.063,0.87,0.13,775,NO,YES
1730869489,1730869724,0.937,0.063,0.87,0.13,440,NO,YES
1730869489,1730869726,0.937,0.063,0.87,0.13,785,NO,YES
1730869489,1730869726,0.938,0.062,0.87,0.13,777,NO,YES
1730869493,1730869726,0.936,0.064,0.87,0.13,17,NO,YES
1730869493,1730869726,0.918,0.082,0.87,0.13,17,NO,YES
1730869493,1730869726,0.938,0.062,0.87,0.13,149,NO,YES
1730869493,1730869726,0.938,0.062,0.87,0.13,18,NO,YES
1730869493,1730869726,0.936,0.064,0.87,0.13,234,NO,YES
1730869495,1730869726,0.938,0.062,0.87,0.13,199,NO,YES
1730869499,1730869726,0.917,0.083,0.87,0.13,1650,NO,YES
1730869499,1730869730,0.917,0.083,0.89,0.11,1,NO,YES
1730869499,1730869732,0.917,0.083,0.89,0.11,3,NO,YES
1730869499,1730869733,0.917,0.083,0.88,0.12,788,NO,YES
1730869499,1730869733,0.918,0.082,0.88,0.12,212,NO,YES
1730869499,1730869733,0.918,0.082,0.88,0.12,1000,NO,YES
